ARMAS_MEDIOS;DEPARTAMENTO ;MUNICIPIO;FECHA ;GENERO;*AGRUPA_EDAD_PERSONA;CODIGO_DANE;CANTIDAD 
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);24/04/2021;MASCULINO;ADULTOS;05001000;2
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);25/04/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);01/05/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);02/05/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);06/05/2021;FEMENINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);09/05/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);11/05/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);12/05/2021;FEMENINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);14/05/2021;MASCULINO;ADULTOS;05001000;2
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);16/05/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);20/05/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);23/05/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);03/06/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);05/06/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);06/06/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);08/06/2021;FEMENINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);08/06/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);10/06/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);12/06/2021;FEMENINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);13/06/2021;MASCULINO;ADULTOS;05001000;2
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);14/06/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);15/06/2021;MASCULINO;ADULTOS;05001000;2
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);18/06/2021;MASCULINO;ADULTOS;05001000;3
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);21/06/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);25/06/2021;FEMENINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);26/06/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);27/06/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);29/06/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);04/07/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);06/07/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);09/07/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);13/07/2021;FEMENINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);13/07/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);26/07/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);02/08/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);06/08/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);07/08/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);08/08/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);11/08/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);13/08/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);18/08/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);19/08/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);20/08/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);22/08/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);28/08/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);03/09/2021;FEMENINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);06/09/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);09/09/2021;MASCULINO;ADULTOS;05001000;2
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);14/09/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);16/09/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);17/09/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);02/10/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);07/10/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);09/10/2021;MASCULINO;ADULTOS;05001000;2
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);13/10/2021;MASCULINO;ADOLESCENTES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);14/10/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);16/10/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);17/10/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);18/10/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);19/10/2021;FEMENINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);25/10/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);26/10/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);28/10/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);30/10/2021;MASCULINO;ADULTOS;05001000;2
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);31/10/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);07/11/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);13/11/2021;FEMENINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);15/11/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);18/11/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);19/11/2021;FEMENINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);20/11/2021;MASCULINO;ADULTOS;05001000;2
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);21/11/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);24/11/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);27/11/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);30/11/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);03/12/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);08/12/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);09/12/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);12/12/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);13/12/2021;FEMENINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);14/12/2021;MASCULINO;ADULTOS;05001000;2
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);16/12/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);18/12/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);25/12/2021;MASCULINO;ADULTOS;05001000;2
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);26/12/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);30/12/2021;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MONTEBELLO;18/09/2021;MASCULINO;ADULTOS;05467000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;NECHÍ;27/01/2021;MASCULINO;ADULTOS;05495000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;NECHÍ;25/12/2021;FEMENINO;ADULTOS;05495000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;NECOCLÍ;25/09/2021;MASCULINO;ADULTOS;05490000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;NECOCLÍ;19/10/2021;MASCULINO;ADULTOS;05490000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;NECOCLÍ;22/12/2021;MASCULINO;ADULTOS;05490000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;OLAYA;01/06/2021;MASCULINO;ADULTOS;05501000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;PEÑOL;19/10/2021;MASCULINO;ADULTOS;05541000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;PUEBLORRICO;16/12/2021;MASCULINO;ADULTOS;05576000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;PUERTO BERRÍO;05/09/2021;MASCULINO;ADULTOS;05579000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;PUERTO TRIUNFO;16/08/2021;MASCULINO;ADULTOS;05591000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;REMEDIOS;08/06/2021;FEMENINO;ADULTOS;05604000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;REMEDIOS;16/07/2021;MASCULINO;ADOLESCENTES;05604000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;REMEDIOS;27/08/2021;FEMENINO;ADULTOS;05604000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;REMEDIOS;29/12/2021;FEMENINO;ADULTOS;05604000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;RETIRO;11/06/2021;MASCULINO;ADULTOS;05607000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;RIONEGRO;07/03/2021;MASCULINO;ADULTOS;05615000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;RIONEGRO;16/05/2021;MASCULINO;ADULTOS;05615000;2
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;RIONEGRO;20/06/2021;MASCULINO;ADULTOS;05615000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;RIONEGRO;04/07/2021;MASCULINO;ADULTOS;05615000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;RIONEGRO;21/08/2021;MASCULINO;ADULTOS;05615000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;RIONEGRO;10/09/2021;MASCULINO;ADULTOS;05615000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SABANETA;10/09/2021;MASCULINO;ADULTOS;05631000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SALGAR;22/05/2021;MASCULINO;ADULTOS;05642000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SALGAR;31/10/2021;MASCULINO;ADULTOS;05642000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SAN ANDRÉS DE CUERQUÍA;23/01/2021;MASCULINO;ADULTOS;05647000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SAN CARLOS;26/07/2021;MASCULINO;ADULTOS;05649000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SAN FRANCISCO;17/08/2021;MASCULINO;ADULTOS;05652000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SAN JOSÉ DE LA MONTAÑA;30/10/2021;MASCULINO;ADULTOS;05658000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SAN LUIS;20/07/2021;FEMENINO;ADULTOS;05660000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SAN PEDRO;13/01/2021;MASCULINO;ADULTOS;05664000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SAN PEDRO;01/05/2021;MASCULINO;ADULTOS;05664000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SAN PEDRO DE URABÁ;15/10/2021;MASCULINO;ADULTOS;05665000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SAN RAFAEL;04/06/2021;MASCULINO;ADULTOS;05667000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SAN RAFAEL;16/08/2021;MASCULINO;ADULTOS;05667000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SAN VICENTE;12/09/2021;MASCULINO;ADULTOS;05674000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SANTA BÁRBARA;01/01/2021;MASCULINO;ADULTOS;05679000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SANTA BÁRBARA;05/03/2021;MASCULINO;ADULTOS;05679000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SANTA BÁRBARA;22/12/2021;MASCULINO;ADULTOS;05679000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SANTA ROSA DE OSOS;22/01/2021;MASCULINO;ADULTOS;05686000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SANTA ROSA DE OSOS;18/07/2021;MASCULINO;ADULTOS;05686000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SANTA ROSA DE OSOS;27/09/2021;MASCULINO;ADULTOS;05686000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SANTA ROSA DE OSOS;16/10/2021;MASCULINO;ADULTOS;05686000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SANTA ROSA DE OSOS;09/12/2021;MASCULINO;ADULTOS;05686000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SANTAFÉ DE ANTIOQUIA;20/02/2021;FEMENINO;ADULTOS;05042000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SANTAFÉ DE ANTIOQUIA;12/08/2021;MASCULINO;ADULTOS;05042000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SANTO DOMINGO;17/11/2021;MASCULINO;ADULTOS;05690000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SEGOVIA;14/03/2021;MASCULINO;ADULTOS;05736000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SEGOVIA;17/12/2021;MASCULINO;ADULTOS;05736000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SEGOVIA;24/12/2021;MASCULINO;ADULTOS;05736000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SONSON;18/01/2021;MASCULINO;ADULTOS;05756000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SONSON;23/05/2021;MASCULINO;ADULTOS;05756000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SONSON;17/08/2021;MASCULINO;ADULTOS;05756000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SONSON;26/09/2021;MASCULINO;ADULTOS;05756000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SONSON;18/12/2021;MASCULINO;ADULTOS;05756000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;TARAZÁ;17/07/2021;MASCULINO;ADULTOS;05790000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;TARAZÁ;09/08/2021;MASCULINO;ADULTOS;05790000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;TARSO;16/12/2021;MASCULINO;ADULTOS;05792000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;TURBO;01/01/2021;MASCULINO;ADULTOS;05837000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;TURBO;20/03/2021;MASCULINO;ADULTOS;05837000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;TURBO;31/05/2021;FEMENINO;ADULTOS;05837000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;TURBO;19/06/2021;MASCULINO;ADULTOS;05837000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;TURBO;20/06/2021;MASCULINO;ADULTOS;05837000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;TURBO;30/06/2021;MASCULINO;ADULTOS;05837000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;TURBO;29/07/2021;FEMENINO;ADULTOS;05837000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;TURBO;14/08/2021;MASCULINO;ADULTOS;05837000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;TURBO;01/09/2021;MASCULINO;ADULTOS;05837000;2
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;TURBO;02/10/2021;MASCULINO;ADULTOS;05837000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;TURBO;05/10/2021;MASCULINO;ADULTOS;05837000;2
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;TURBO;17/10/2021;MASCULINO;ADULTOS;05837000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;TURBO;29/10/2021;MASCULINO;ADULTOS;05837000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;TURBO;18/12/2021;FEMENINO;MENORES;05837000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;URRAO;17/10/2021;MASCULINO;ADULTOS;05847000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;VALDIVIA;06/01/2021;FEMENINO;ADULTOS;05854000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;VALDIVIA;23/08/2021;MASCULINO;ADULTOS;05854000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;VENECIA;22/01/2021;MASCULINO;ADULTOS;05861000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;VENECIA;15/03/2021;MASCULINO;ADULTOS;05861000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;YALÍ;04/10/2021;MASCULINO;ADULTOS;05885000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;YARUMAL;06/02/2021;MASCULINO;ADULTOS;05887000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;YARUMAL;14/02/2021;MASCULINO;ADULTOS;05887000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;YARUMAL;16/02/2021;MASCULINO;ADULTOS;05887000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;YARUMAL;23/05/2021;MASCULINO;ADULTOS;05887000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;YARUMAL;04/09/2021;MASCULINO;ADULTOS;05887000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;YARUMAL;08/11/2021;MASCULINO;ADULTOS;05887000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;YARUMAL;24/11/2021;MASCULINO;ADULTOS;05887000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;YARUMAL;26/11/2021;MASCULINO;ADOLESCENTES;05887000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;YOLOMBÓ;21/06/2021;MASCULINO;ADULTOS;05890000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;YOLOMBÓ;15/08/2021;MASCULINO;ADULTOS;05890000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;YOLOMBÓ;21/08/2021;MASCULINO;ADULTOS;05890000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;YOLOMBÓ;18/10/2021;MASCULINO;ADULTOS;05890000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;YONDÓ;07/01/2021;MASCULINO;ADULTOS;05893000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;YONDÓ;28/11/2021;MASCULINO;ADULTOS;05893000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;YONDÓ;25/12/2021;FEMENINO;ADULTOS;05893000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;YONDÓ;31/12/2021;MASCULINO;ADULTOS;05893000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;ZARAGOZA;07/06/2021;MASCULINO;ADULTOS;05895000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;ZARAGOZA;18/08/2021;MASCULINO;ADULTOS;05895000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;ZARAGOZA;27/08/2021;MASCULINO;ADULTOS;05895000;1
ARMA BLANCA / CORTOPUNZANTE;ARAUCA;ARAUCA (CT);14/02/2021;FEMENINO;ADULTOS;81001000;1
ARMA BLANCA / CORTOPUNZANTE;ARAUCA;ARAUCA (CT);05/04/2021;MASCULINO;ADULTOS;81001000;1
ARMA BLANCA / CORTOPUNZANTE;ARAUCA;ARAUCA (CT);11/05/2021;MASCULINO;ADOLESCENTES;81001000;1
ARMA BLANCA / CORTOPUNZANTE;ARAUCA;ARAUCA (CT);12/05/2021;MASCULINO;ADULTOS;81001000;1
ARMA BLANCA / CORTOPUNZANTE;ARAUCA;ARAUCA (CT);07/11/2021;MASCULINO;ADULTOS;81001000;1
ARMA BLANCA / CORTOPUNZANTE;ARAUCA;ARAUQUITA;13/01/2021;MASCULINO;ADULTOS;81065000;1
ARMA BLANCA / CORTOPUNZANTE;ARAUCA;FORTUL;01/01/2021;FEMENINO;ADULTOS;81300000;1
ARMA BLANCA / CORTOPUNZANTE;ARAUCA;FORTUL;27/03/2021;MASCULINO;ADULTOS;81300000;1
ARMA BLANCA / CORTOPUNZANTE;ARAUCA;SARAVENA;20/09/2021;MASCULINO;ADULTOS;81736000;1
ARMA BLANCA / CORTOPUNZANTE;ARAUCA;SARAVENA;22/11/2021;MASCULINO;ADULTOS;81736000;1
ARMA BLANCA / CORTOPUNZANTE;ARAUCA;TAME;27/03/2021;FEMENINO;ADULTOS;81794000;1
ARMA BLANCA / CORTOPUNZANTE;ARAUCA;TAME;09/06/2021;MASCULINO;ADULTOS;81794000;1
ARMA BLANCA / CORTOPUNZANTE;ARAUCA;TAME;04/07/2021;MASCULINO;ADULTOS;81794000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);01/01/2021;MASCULINO;ADULTOS;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);11/01/2021;MASCULINO;ADULTOS;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);12/01/2021;FEMENINO;ADULTOS;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);17/01/2021;MASCULINO;ADULTOS;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);13/02/2021;MASCULINO;ADULTOS;08001000;1
